,090002.OF,165509.OF,161216.OF,050002.OF,159915.OF,165511.OF
79,0.10000000068462973,0.6999999887295517,0.10000001058462829,0.06372265071172804,0.01000000004779698,0.026277349241665256
80,0.10000000067797478,0.6999999888177261,0.1000000105031423,0.0634577966411424,0.010000000047670278,0.026542203312344158
81,0.10000000067127372,0.6999999889066079,0.1000000104209951,0.06319124117490849,0.010000000047559902,0.02680875877865487
82,0.10000000066504036,0.6999999889877353,0.10000001034613418,0.06292297338319841,0.010000000047502948,0.02707702657038894
83,0.10000000065916158,0.6999999890629244,0.10000001027685647,0.06265298226680076,0.01000000004748937,0.02734701768676743
84,0.10000000065309912,0.6999999891410141,0.10000001020486238,0.06238125675635807,0.010000000047476126,0.02761874319719018
85,0.10000000064687499,0.6999999892216399,0.1000000101304945,0.06210778571060344,0.010000000047462964,0.02789221424292424
86,0.10000000064050978,0.6999999893044597,0.10000001005407405,0.06183255791670056,0.010000000047449692,0.028167442036806274
87,0.10000000063401104,0.6999999893893493,0.10000000997571791,0.06155556208976464,0.010000000047435302,0.028444437863721923
88,0.10000000062739596,0.6999999894760244,0.10000000989569299,0.06127678687238299,0.010000000047419633,0.02872321308108413
89,0.10000000062068512,0.699999989564143,0.10000000981432071,0.060996220834178036,0.010000000047402912,0.029003779119270268
90,0.10000000061388174,0.6999999896536542,0.10000000973164883,0.0607138524713453,0.010000000047384185,0.02928614748208575
91,0.10000000060700377,0.6999999897442604,0.10000000964795698,0.060429670206139034,0.010000000047363728,0.02957032974727604
92,0.10000000060005773,0.6999999898358557,0.10000000956334472,0.06014366238644068,0.01000000004734105,0.02985633756696021
93,0.100000000593058,0.6999999899282011,0.10000000947803621,0.05985581728526253,0.010000000047316372,0.03014418266812571
94,0.1000000005860037,0.6999999900213174,0.10000000939201197,0.05956612310028827,0.010000000047288798,0.030433876853089886
95,0.10000000057891141,0.6999999901149281,0.10000000930553171,0.05927456795334995,0.010000000047258912,0.030725432000019853
96,0.10000000057178245,0.6999999902090167,0.10000000921861077,0.05898113988998331,0.010000000047226152,0.031018860063380747
97,0.1000000005645099,0.6999999903054599,0.10000000912947941,0.05868582687901658,0.010000000047193125,0.03131417307434125
98,0.10000000055714672,0.6999999904033574,0.100000009038985,0.058388616811833195,0.010000000047157856,0.031611383141520004
99,0.10000000054980554,0.6999999905007549,0.10000000894896871,0.05808949750196677,0.010000000047119218,0.031910502451384784
100,0.10000000054248585,0.699999990597664,0.10000000885941968,0.057788456684781095,0.010000000047077285,0.032211543268571806
101,0.10000000053517295,0.6999999906943444,0.10000000877009316,0.0574854820168397,0.010000000047030867,0.03251451793651885
102,0.10000000052788298,0.6999999907905206,0.10000000868124814,0.0571805610753883,0.010000000046981447,0.03281943887797847
103,0.10000000052061574,0.6999999908862007,0.10000000859287693,0.05687368135788227,0.010000000046929094,0.033126318595495224
104,0.10000000051336354,0.6999999909815241,0.10000000850484764,0.056564830281448916,0.010000000046873197,0.03343516967194242
105,0.10000000050611862,0.6999999910766347,0.10000000841702442,0.056253995182398236,0.010000000046813083,0.03374600477101095
106,0.10000000049890004,0.699999991171204,0.10000000832971652,0.05594116331564075,0.01000000004675055,0.03405883663778822
107,0.1000000004917021,0.6999999912653379,0.1000000082428237,0.05562632185425192,0.010000000046685146,0.034373678099199154
108,0.10000000048451566,0.6999999913592055,0.10000000815618602,0.05530945788889013,0.010000000046616046,0.034690542064586445
109,0.10000000047734516,0.6999999914527368,0.10000000806986939,0.05499055842727553,0.010000000046543701,0.03500944152622942
110,0.10000000047019517,0.6999999915458566,0.10000000798394411,0.05466961039367463,0.010000000046468603,0.03533038955986098
111,0.10000000046306462,0.6999999916385908,0.10000000789838527,0.05434660062833782,0.010000000046390707,0.03565339932523083
112,0.1000000004559519,0.6999999917309756,0.10000000781315843,0.05402151588700291,0.0100000000463099,0.03597848406660129
113,0.10000000044885818,0.699999991822997,0.1000000077282764,0.05369434284029377,0.010000000046226358,0.036305657113348246
114,0.10000000044178162,0.6999999919146949,0.10000000764370118,0.053365068073225615,0.010000000046139953,0.036634931880456696
115,0.1000000004347184,0.6999999920061457,0.10000000755936002,0.05303367808464141,0.010000000046050356,0.03696632186908404
116,0.1000000004276768,0.6999999920972035,0.10000000747539074,0.05270015928662819,0.01000000004595851,0.03729984066714219
117,0.10000000042065263,0.6999999921879507,0.10000000739171497,0.05236449800400422,0.010000000045864066,0.03763550194981328
118,0.10000000041364304,0.6999999922784449,0.1000000073082782,0.05202668047373436,0.010000000045766814,0.03797331948013278
119,0.10000000040665655,0.6999999923685306,0.10000000722522695,0.05168669284435816,0.010000000045667819,0.03831330710955977
120,0.10000000039967417,0.6999999924585669,0.10000000714222157,0.05134452117545889,0.010000000045565083,0.03865547877851339
121,0.10000000039271478,0.6999999925482018,0.10000000705959482,0.05100015143703593,0.010000000045460878,0.03899984851699171
122,0.10000000038576594,0.699999992637671,0.10000000697712379,0.050653569508986376,0.01000000004535396,0.039346430445099
123,0.10000000037883565,0.6999999927268217,0.10000000689495293,0.05030476118048493,0.010000000045245452,0.039695238773659304
124,0.10000000037191448,0.6999999928158328,0.10000000681291298,0.04995371214942257,0.010000000045134457,0.04004628780478279
125,0.1000000003650036,0.6999999929046798,0.10000000673102717,0.04960040802182202,0.01000000004502134,0.04039959193244605
126,0.10000000035813408,0.6999999929927571,0.10000000664987013,0.04924483431120971,0.010000000044910284,0.04075516564311873
127,0.10000003512752594,0.699999308064383,0.1000006568893301,0.04888695920805791,0.010000004479785059,0.04111303623091799
128,0.1000000344420748,0.6999993168456116,0.10000064879870038,0.04852680325995812,0.010000004468356053,0.04147319218529905
129,0.10000003375659423,0.6999993256276398,0.10000064070733605,0.04816433368569342,0.010000004456716031,0.04183566176602042
130,0.10000003345297534,0.6999993294125113,0.10000063723038971,0.047799535470455005,0.01000000459834955,0.042200459835319046
131,0.10000003371009268,0.6999993258595261,0.10000064052922203,0.04743239359875008,0.010000004961383204,0.042567601341025975
132,0.10000003396754858,0.6999993223032906,0.10000064383094626,0.04706289324873174,0.010000005319263278,0.042937101330219336
133,0.10000003422534146,0.6999993187433927,0.10000064713597699,0.046691019270923534,0.010000005672158772,0.04330897495220658
134,0.10000003448346956,0.699999315179418,0.10000065044473004,0.046316756418538524,0.01000000602024413,0.04368323745359973
135,0.10000003474193052,0.69999931161096,0.10000065375761508,0.04594008934691399,0.01000000636369878,0.04405990417888168
136,0.10000003500072073,0.699999308037631,0.10000065707502354,0.04556100261283657,0.010000006702706623,0.04443899057108161
137,0.10000003525983453,0.6999993044590763,0.10000066039731606,0.04517948067395115,0.010000007037455443,0.04482051217236655
138,0.10000003551926331,0.6999993008749908,0.1000006637248068,0.04479550788811953,0.010000007368136261,0.04520448462468317
139,0.10000003577899538,0.6999992972851208,0.10000066705776181,0.04440906851278859,0.010000007694942765,0.04559092367039075
140,0.1000000360390107,0.6999992936893621,0.1000006703963053,0.04402014670435245,0.01000000801806964,0.045979845152899775
141,0.10000003629928551,0.6999992900876706,0.10000067374050572,0.04362872651751946,0.010000008337712895,0.04637126501730588
142,0.10000003655978695,0.6999992864801626,0.10000067709027968,0.04323479190466851,0.010000008654068013,0.046765199311034164
143,0.10000003682046991,0.6999992828671745,0.10000068044533666,0.04283832671519688,0.010000008967328422,0.047161664184493614
144,0.10000003708127603,0.699999279249276,0.10000068380516525,0.04243931469488188,0.010000009277684397,0.04756067589171651
145,0.10000003734212992,0.6999992756273399,0.10000068716896811,0.04203773948522146,0.010000009585321164,0.04796225079101942
146,0.1000000376029352,0.6999992720026148,0.10000069053559331,0.04163358462278889,0.01000000989041684,0.048366405345651044
147,0.10000003786356987,0.6999992683768066,0.10000069390345669,0.04122683353855699,0.010000010193140065,0.04877315612446968
148,0.10000003813182777,0.6999992646005345,0.10000069741417596,0.04081746955551318,0.010000010495839737,0.0491825198021087
149,0.10000000038401954,0.6999999926078353,0.1000000070096375,0.04040548372405263,0.01000000010797229,0.0495945161664827
150,0.1000000003867237,0.6999999925695554,0.10000000704524029,0.03999084293682768,0.010000000110970826,0.050009156950682254
151,0.10000000038944697,0.6999999925308481,0.10000000708125109,0.039573538548016665,0.01000000011396072,0.05042646133647652
152,0.10000000039217578,0.699999992491967,0.10000000711743001,0.03915355344701181,0.01000000011694014,0.05084644643447525
153,0.10000000039491894,0.6999999924527375,0.10000000715394303,0.03873087041328032,0.010000000119913689,0.051269129465206516
154,0.10000000039767945,0.6999999924130952,0.10000000719085148,0.038305472115674026,0.010000000122884333,0.05169452775981554
155,0.1000000004004461,0.6999999923732464,0.10000000722796015,0.03787734111171759,0.010000000125850571,0.05212265876077916
156,0.10000000040323447,0.6999999923328866,0.10000000726555827,0.037446459846891926,0.01000000012881917,0.05255354002260973
157,0.10000000040603559,0.6999999922921777,0.1000000073034924,0.037012810653907595,0.010000000131789194,0.05298718921259746
158,0.10000000040884523,0.6999999922511903,0.10000000734169669,0.03657637575200876,0.010000000134761024,0.05342362411149809
159,0.10000000041168187,0.6999999922095643,0.10000000738051247,0.03613713724620328,0.01000000013774248,0.05386286261429561
160,0.10000000041452738,0.6999999921676318,0.10000000741962589,0.03569507712656235,0.010000000140729283,0.05430492273092343
161,0.10000000041747949,0.6999999921235589,0.1000000074607734,0.035250177267484854,0.010000000143756663,0.05474982258694675
162,0.10000000042056752,0.6999999920767871,0.1000000075044844,0.03480241942694003,0.010000000146837764,0.055197580424383254
163,0.10000000042365238,0.699999992029826,0.10000000754838763,0.03435178524572354,0.010000000149929317,0.05564821460248124
164,0.10000000042678661,0.6999999919816764,0.10000000759342978,0.03389825624672319,0.010000000153051978,0.05610174359833195
165,0.10000000042995652,0.6999999919326423,0.100000007639321,0.033441813834130356,0.01000000015620114,0.05655818600774876
166,0.10000000043319236,0.6999999918821365,0.10000000768661806,0.03298243929272818,0.010000000159390041,0.05701756054593496
167,0.10000000043648559,0.6999999918302969,0.10000000773519163,0.03252011378710966,0.010000000162618195,0.05747988604829796
168,0.10000000043984233,0.6999999917769841,0.10000000778517508,0.032054818360902015,0.010000000165890706,0.057945181471205746
169,0.10000000044329939,0.6999999917214812,0.10000000783724863,0.03158653393602511,0.010000000169224841,0.058413465892720735
170,0.10000000044683907,0.6999999916640857,0.10000000789113254,0.031115241311897825,0.010000000172617951,0.05888475851342696
171,0.10000000045049405,0.6999999916041498,0.10000000794744174,0.030640921164721825,0.010000000176087324,0.059359078657105324
172,0.10000000045425898,0.6999999915417289,0.10000000800612643,0.030163554046616206,0.0100000001796366,0.059836445771632905
173,0.10000000045818146,0.6999999914758858,0.10000000806807623,0.029683120384977918,0.010000000183291453,0.060316879429587085
174,0.10000000046224883,0.6999999914067975,0.10000000813312696,0.029199600481605425,0.010000000187055276,0.06080039932916612
175,0.10000000046651947,0.6999999913333108,0.10000000820237344,0.028712974511994716,0.010000000190961776,0.061287025294839904
176,0.1000000004710008,0.699999991255211,0.10000000827602305,0.028223222524624232,0.01000000019502645,0.06177677727811457
177,0.10000000047574639,0.6999999911714151,0.10000000835510538,0.02773032444020454,0.010000000199286397,0.062269675358242224
178,0.10000000048078073,0.6999999910813686,0.10000000844015067,0.027234260050881448,0.010000000203769926,0.06276573974304862
179,0.1000000004861454,0.6999999909841874,0.10000000853200137,0.02673500901968693,0.010000000208516022,0.06326499076946283
180,0.10000000049190982,0.6999999908784572,0.10000000863200277,0.026232550879885245,0.010000000213579868,0.06376744890416505
181,0.10000000049811529,0.6999999907633364,0.10000000874095416,0.02572686503414356,0.010000000219013374,0.06427313474443704
182,0.10000000050476551,0.6999999906387541,0.10000000885892062,0.02521793075411261,0.010000000224862209,0.06478206901858494
183,0.10000000051198539,0.699999990502106,0.10000000898838332,0.024705727180259856,0.010000000231213339,0.06529427258605208
184,0.10000000051985772,0.699999990351707,0.10000000913094452,0.02419023332108363,0.010000000238151115,0.06580976643825606
185,0.10000000052842888,0.6999999901865445,0.10000000928756966,0.02367142805266867,0.010000000245749567,0.0663285716990387
186,0.10000000053778538,0.6999999900048657,0.10000000945992449,0.02314929011909214,0.010000000254107015,0.0668507096242254
187,0.10000000054805146,0.6999999898042238,0.1000000096503304,0.022623798132235435,0.01000000026334597,0.06737620160181276
188,0.10000000055922241,0.6999999895845863,0.10000000985882355,0.022094930571559156,0.010000000273532551,0.06790506915227605
189,0.10000000057144333,0.6999999893431568,0.10000001008805363,0.021562665785764,0.010000000284808817,0.06843733392677345
190,0.1000000005847576,0.6999999890790598,0.10000001033885066,0.021026981993824974,0.01000000029727084,0.06897301770623626
191,0.1000000005992003,0.699999988791611,0.10000001061186131,0.020487857286268184,0.010000000311011474,0.06951214240004787
192,0.10000000061482885,0.6999999884797445,0.1000000109080912,0.01994526963304673,0.010000000326136023,0.07005473003815277
193,0.10000000063163611,0.6999999881436405,0.1000000112273638,0.01939919688996486,0.010000000342718007,0.07060080276467684
194,0.10000000064960163,0.6999999877837833,0.10000001156921079,0.018849616821260688,0.010000000360828586,0.07115038281531501
195,0.10000000066866212,0.6999999874015737,0.10000001193228879,0.018296507137163288,0.010000000380529492,0.07170349247978257
196,0.10000000068855082,0.6999999870025677,0.10000001231129887,0.017739845572538084,0.0100000004017964,0.07226015402324812
197,0.10000000071229333,0.699999986531029,0.10000001275894682,0.01717961015348093,0.010000000426616255,0.07282038941763365
198,0.1000000007418934,0.6999999859525474,0.1000000133076144,0.01661577945221513,0.01000000045663951,0.07338422008909018
199,0.1000000007836178,0.6999999851574443,0.1000000140606742,0.01604833342406623,0.010000000496458694,0.07395166607773877
200,0.10000000084960234,0.6999999839367084,0.1000000152149342,0.015477254807398262,0.010000000554959507,0.07452274463639733
201,0.10000000096029245,0.6999999819474001,0.10000001709278875,0.014902531608433793,0.010000000647233753,0.07509746774385113
202,0.10000000114376939,0.6999999787425933,0.10000002011297796,0.014324161318721952,0.01000000079437315,0.07567583788756423
203,0.10000000142866747,0.6999999739256418,0.10000002464350796,0.01374216030563595,0.010000001018677549,0.07625783867786931
204,0.10000000185522953,0.6999999670071778,0.10000003113393653,0.013156611071937323,0.01000000135228539,0.07684338757943339
205,0.10000000283229817,0.699999951585664,0.10000004557967207,0.012568064479679744,0.010000002103511672,0.07743193341917431
206,0.1000000000813383,0.6999999986867594,0.10000000123207171,0.011972729222734615,0.010000000061149608,0.07802727071594635
207,0.10000000044443821,0.6999999932228613,0.10000000633344745,0.011376056899678562,0.010000000336197782,0.07862394276337661
208,0.10000000014788,0.6999999978776145,0.1000000019743225,0.010774638730751188,0.01000000011151947,0.0792253611579123
209,0.10000000000022685,0.6999999999969954,0.10000000000277778,0.010169259810152423,0.010000000000167661,0.07983074018967995
210,0.10000003042910999,0.6999994018181093,0.10000056761084275,0.010000005672709096,0.010000005698554403,0.07999998877067452
