,090002.OF,165509.OF,161216.OF,050002.OF,159915.OF,165511.OF
60,0.10000000032374956,0.1000000760443538,0.6999999236332046,0.047137556243977786,0.029934057563598276,0.022928386191116066
61,0.10000001969843451,0.1000037428856833,0.6999962374672374,0.04569016273205901,0.03135528740387006,0.02295454981271569
62,0.10000001829416827,0.10000320656292944,0.6999967751099488,0.04423367326514855,0.032785686852545924,0.022980639915259143
63,0.10000000027394673,0.10000004447714493,0.6999999552481017,0.042768530451694334,0.03422474533716299,0.023006724211949464
64,0.10000000027418268,0.10000004266849098,0.6999999570565809,0.04129667552548906,0.03567020889206332,0.023033115583193
65,0.1000000193021418,0.1000030528155017,0.6999969278596786,0.03981810966220005,0.037122060232468376,0.02305983012800955
66,0.10000002295907078,0.10000341934509857,0.6999965577399446,0.038330741548318066,0.038582722603396076,0.02308653580417198
67,0.10000000031308201,0.10000004322492162,0.6999999564628904,0.03683398520845504,0.040052879615012936,0.02311313517563801
68,0.10000000035117641,0.10000004653259383,0.6999999531172539,0.035330574338561065,0.04152933286711355,0.023140092793301377
69,0.10000000036150697,0.10000004540832651,0.6999999542310846,0.033819166759421995,0.04301363984600997,0.02316719339364995
70,0.10000000038923337,0.10000004578970347,0.6999999538219348,0.03229972261026798,0.04450583918265436,0.023194438206206185
71,0.1000000004282304,0.10000004795862237,0.6999999516140175,0.03077219994464661,0.04600597185508634,0.023221828199396794
72,0.10000000048138032,0.10000005172500426,0.699999947794544,0.029236555783861716,0.047514080090333824,0.0232493641248759
73,0.10000000055258568,0.1000000570094635,0.6999999424390148,0.027692747375702303,0.0490302057631673,0.023277046860066587
74,0.10000000064797805,0.1000000639034863,0.6999999354498356,0.026140731888189526,0.05055439081124277,0.023304877299267793
75,0.10000000077623442,0.1000000726177151,0.6999999266077185,0.024580467147520914,0.05208667631849686,0.02333285653231426
76,0.10000000094999377,0.10000008349187453,0.6999999155603401,0.023011912814157726,0.053627101097002305,0.02336098608663154
77,0.100000001159884,0.10000009441243522,0.6999999044305412,0.02143503050744598,0.05517570155081397,0.02338926793887982
78,0.10000000061180814,0.10000004054352063,0.6999999588454443,0.01984970241720677,0.056732608949323686,0.023417688632696453
79,0.10000000028628261,0.10000001295429604,0.6999999867594383,0.018255954121117638,0.058297783867601996,0.023446262011263486
80,0.10000000023788269,0.10000000801040872,0.699999991751698,0.016653774626804313,0.05987122949746154,0.023474995875744822
81,0.10000000048345893,0.10000001551605783,0.6999999840003455,0.015043343856846055,0.061452720270296406,0.02350393587299529
82,0.10000000083060215,0.10000002369591984,0.6999999754731839,0.013425345925532278,0.06304143075970248,0.023533223315059325
83,0.10000000189909533,0.10000004246134238,0.6999999556403912,0.011816377443832706,0.06461756425306062,0.023566058302277905
84,0.10000000287381348,0.10000005501825592,0.6999999421020867,0.010319619673905121,0.06605816495994761,0.023622215371991287
85,0.10000000258253607,0.10000006223405572,0.6999999351847923,0.010027083342908142,0.06606177834185942,0.02391113831384838
86,0.10000000149011759,0.10000004975751305,0.6999999487505656,0.010001020127731006,0.06574601729693019,0.02425296257714265
87,0.10000000132914917,0.10000005646788782,0.699999942201147,0.010000085028672223,0.06539845045479799,0.024601464518345696
88,0.10000000177677164,0.1000000872773325,0.6999999109438706,0.010000037255544368,0.06504796648746826,0.02495199625901275
89,0.10000000185148518,0.10000009076990264,0.6999999073786247,0.01000001602905962,0.06469558642470542,0.02530439754622255
90,0.1000000048714908,0.10000021985834413,0.6999997752736506,0.01000002212933437,0.06434129687327854,0.02565868099390155
91,0.10000000722030052,0.10000033114573005,0.6999996616404758,0.010000023292284816,0.06398513074295202,0.02601484595825667
92,0.10000000868701564,0.10000041800415076,0.6999995733185989,0.010000021345743394,0.06362707508190968,0.02637290356258178
93,0.10000000929630361,0.10000047732334769,0.6999995133936091,0.01000001788932546,0.063267117595136,0.026732864502278096
94,0.10000000923098933,0.1000005112087023,0.6999994795767415,0.010000014139711997,0.06290524643329151,0.027094739410563333
95,0.10000000859439034,0.10000051704740001,0.6999994743751635,0.01000001065871135,0.06254145055033022,0.027458538774004507
96,0.10000000762067089,0.10000050159539851,0.6999994907984164,0.010000007823448892,0.06217571911402837,0.027824273048037057
97,0.10000000651648544,0.10000047417751483,0.6999995193161871,0.010000005735360497,0.0618080416775386,0.02819195257691365
98,0.100000005346425,0.10000043822343545,0.6999995564347219,0.010000004254598396,0.0614384080800735,0.028561587660745794
99,0.10000000425587818,0.10000040324172854,0.6999995925008508,0.010000003273240006,0.061066808096574283,0.028933188631728078
100,0.10000000363179176,0.10000039946134928,0.6999995968995039,0.010000003581616878,0.06069323055389872,0.02930676587183945
101,0.1000000038842247,0.10000045373292478,0.6999995423746319,0.01000000703696541,0.06031766289620517,0.029682330075047947
102,0.10000000407740131,0.1000005122820294,0.6999994836317806,0.010000009028328854,0.05994009985686201,0.03005989112359792
103,0.10000000421268326,0.10000057565333266,0.699999420124905,0.01000000993851853,0.059560530386592626,0.030439459683967912
104,0.10000000429450175,0.10000064462111255,0.6999993510752709,0.0100000100760563,0.059178943467354216,0.030821046465704403
105,0.10000000432945416,0.10000072025134928,0.699999275410268,0.010000009691404537,0.058795328093409274,0.031204662224114853
106,0.100000004325561,0.10000080397452955,0.6999991916913544,0.010000008984778945,0.05840967326436088,0.03159031775941527
107,0.10000000429167975,0.10000089766921358,0.6999990980310784,0.010000008111277174,0.058021967979900835,0.03197802391685034
108,0.10000000423705338,0.10000100376315672,0.6999989919924106,0.01000000718569244,0.057632201235836344,0.032367791585850604
109,0.10000000417097887,0.10000112536137572,0.699998870461011,0.010000006287899304,0.05724036201924957,0.032759631699485585
110,0.10000000410258614,0.10000126641351907,0.6999987294780806,0.010000005468893772,0.056846439305054605,0.03315355523186572
111,0.10000000404072731,0.10000143194347785,0.699998564010862,0.010000004757133614,0.05645042205034329,0.03354957319745598
112,0.1000000039939628,0.10000162836759868,0.69999836763444,0.010000004164648956,0.05605229919388406,0.03394769664546545
113,0.10000000397063404,0.10000186395091018,0.6999981320754429,0.01000000369246662,0.05565205965533988,0.03434793665520616
114,0.10000000397899345,0.1000021494771779,0.6999978465418577,0.010000003335056193,0.05524969234158405,0.03475030432533075
115,0.10000000402721186,0.10000250281055313,0.6999974931613889,0.010000003119957582,0.05484518617053771,0.035154810710350856
116,0.10000000412068215,0.10000295834593062,0.6999970375338341,0.010000003161228494,0.0544385301632803,0.0355614666750444
117,0.10000000426823961,0.10000352809018782,0.69999646764341,0.010000003261182345,0.054029713262144854,0.03597028347483554
118,0.1000000044949223,0.10000426518222723,0.699995730326181,0.010000003429567765,0.05361872474457174,0.03638127182253008
119,0.10000000481718527,0.10000524931076686,0.699994745876975,0.010000003676540017,0.05320555423500013,0.03679444208353288
120,0.10000000526694586,0.10000662806623072,0.6999933666734138,0.010000004026614787,0.05279019228465038,0.03720980368214449
121,0.1000000059083627,0.10000868898393228,0.6999913051158979,0.010000004534747196,0.05237263144891737,0.03762736400814259
122,0.10000000687836755,0.10001201592071837,0.6999879772103144,0.010000005323949065,0.05195286855348841,0.03804712611316226
123,0.10000000847244707,0.10001781660643354,0.699982174930554,0.010000006663173393,0.05153090951593365,0.03846908381145827
124,0.10000000011310221,0.10000028597171688,0.6999997139152473,0.010000000091136623,0.05110636877165959,0.0388936311371375
125,0.1000000001658768,0.10000049330685788,0.6999995065272429,0.0100000001374642,0.050679827183146994,0.039320172679411125
126,0.100000000264291,0.10000089881334008,0.6999991009221417,0.010000000224285575,0.050251020269700665,0.03974897950624114
127,0.10000000044226369,0.10000171725342707,0.6999982823036854,0.010000000381082388,0.04981993915354606,0.04018006046599537
128,0.10000000077255113,0.10000368934929696,0.6999963098769393,0.010000000675000663,0.049386582727860805,0.04061341659835127
129,0.1000000016335686,0.10001088500059845,0.6999891133646071,0.01000000148500062,0.04895099934524925,0.041048999170975986
130,0.10000000508262406,0.10004439609311243,0.6999555988282856,0.010000004899169227,0.04851349040146614,0.04148650469534257
131,0.10000000019224561,0.10000253461656691,0.6999974651914148,0.010000000193762668,0.0480725325077272,0.04192746729828267
132,0.10000000202914418,0.10004608898946338,0.6999539089791412,0.010000002255945196,0.04763050549271849,0.042369492253587576
133,0.10000000000003578,0.10000000407847508,0.6999999959214892,0.010000000000048276,0.04718478533197599,0.04281521466797572
134,0.10000000790231414,0.10134666031542364,0.6986533317701934,0.01000000876503576,0.046757582906809286,0.043242408340223894
135,0.10000000080432057,0.10280167942172988,0.6971983197735983,0.010000000833468569,0.046329648668365725,0.04367035049851701
136,0.10000000011217855,0.10447494381642147,0.6955250560715435,0.010000000104066454,0.04590258842724862,0.04409741146854157
137,0.10000000297243794,0.10619507479163862,0.693804922236444,0.010000002584075874,0.0454738231962612,0.04452617421914222
138,0.10000000104442518,0.10788315607837158,0.6921168428759072,0.010000000843992675,0.04504216478368279,0.04495783437362058
139,0.10000000051856284,0.10959469610378099,0.6904053033769053,0.010000000403874047,0.044608426629786146,0.04539157296709081
140,0.10000000027511048,0.11131787467772498,0.6886821250468991,0.010000000208916442,0.04417241975315647,0.04582758003819261
141,0.10000000014768964,0.11305095234327156,0.686949047509012,0.010000000108896371,0.043734105240983125,0.0462658946501472
142,0.1000000084449267,0.11481795092136156,0.6851820406395784,0.010000006041759418,0.04329382439057335,0.04670616956180069
143,0.10000000532627402,0.1165585899399651,0.683441404741014,0.010000003729338527,0.042850674393454295,0.04714932186995415
144,0.10000000363746678,0.11831458698452374,0.6816854093840683,0.010000002522901584,0.04240525816029237,0.04759473931074722
145,0.10000000259519888,0.12008259057965419,0.6799174068294945,0.010000001791263915,0.04195751283695787,0.04804248536743066
146,0.10000000190613384,0.12186119045135338,0.6781388076453692,0.010000001301519063,0.0415074041899655,0.0484925945056591
147,0.10000000139859852,0.12364981000505897,0.6763501885980433,0.010000000945663636,0.0410549102671848,0.04894508878545078
148,0.10000000102361635,0.1254483011503966,0.6745516978268671,0.010000000685447836,0.040600015416176055,0.04939998389749617
149,0.1000000007506113,0.12725656451423237,0.6727434347354931,0.010000000497914609,0.04014270460530067,0.04985729489644787
150,0.10000000055009961,0.12907460290952946,0.670925396540378,0.010000000362584128,0.039682964285705905,0.05031703535170283
151,0.1000000004078811,0.13090241847596032,0.6690975811159907,0.010000000267783636,0.039220780805414725,0.05077921892696958
152,0.10000000030695697,0.1327400320970704,0.667259967595733,0.010000000201467737,0.038756140709456995,0.05124385908931479
153,0.10000000023424215,0.13458746894915763,0.6654125308163533,0.010000000154403992,0.038289030548142616,0.051710969297700186
154,0.10000000018031935,0.13644475190324162,0.6635552479162212,0.010000000119968917,0.03781943675227231,0.052180563127976635
155,0.10000000013865583,0.13831194684879516,0.6616880530123783,0.010000000093589296,0.0373473463177703,0.05265265358881119
156,0.1000000105145943,0.14020068214748646,0.6597993073261653,0.010000007240314399,0.0368729181277876,0.05312707464365198
157,0.10000000770211646,0.14208510168023347,0.6579148906112182,0.010000005450013585,0.0363957538827712,0.05360424067364708
158,0.10000000524292645,0.14398013673190393,0.6560198580237818,0.010000003860871947,0.03591606085373739,0.05408393528677855
159,0.10000000524617032,0.14588647286344503,0.6541135218933405,0.010000003764168618,0.03543383534443345,0.054566160888442246
160,0.1000000057639136,0.14780333031629056,0.6521966639254131,0.010000004048062183,0.034949051379601935,0.05505094456671863
161,0.10000000591443901,0.14973040098812662,0.6502695931042215,0.01000000416618394,0.03446168978134314,0.05553830604568557
162,0.10000000572068996,0.1516676743077256,0.6483323199779488,0.01000000426240865,0.03397173553471565,0.05602826019651142
163,0.10000000523118653,0.15361513948450514,0.6463848552887083,0.010000004523100325,0.03347917345701778,0.05652082201548191
164,0.10000000476549968,0.15557310270558014,0.6444268925315626,0.010000004676361985,0.03298399443160746,0.05701600088938832
165,0.1000000042110544,0.15754158271288857,0.6424584130774472,0.01000000429727631,0.03248618436628457,0.057513811335048924
166,0.1000000036805973,0.15952061369570136,0.6404793826242982,0.010000003586395394,0.03198572870018564,0.058014267712822344
167,0.10000000335889188,0.1615102560431466,0.6384897405978741,0.010000003192144667,0.03148261288363282,0.058517383924310065
168,0.10000000309724276,0.16351053190384812,0.6364894649983047,0.010000002889728566,0.030976822386295188,0.05902317472458047
169,0.10000000288579937,0.16552148751568732,0.6344785095975274,0.010000002661310972,0.03046834286032009,0.05953165447935495
170,0.10000000271599385,0.16754317211409495,0.632456825168651,0.010000002492870207,0.029957159919444646,0.060042837588945415
171,0.10000000258121386,0.16957563953185478,0.630424357885483,0.010000002374130451,0.029443259165279637,0.06055673846203831
172,0.10000000248017601,0.17161894049022544,0.6283810570280407,0.010000002301312016,0.028926626074884897,0.06107337162536102
173,0.10000000239983996,0.1736731260006254,0.6263268715979105,0.01000000226006033,0.02840724602700059,0.06159275171456316
174,0.10000000233653696,0.17573825200763787,0.6242617456541669,0.010000002245689301,0.027885104409711058,0.06211489334625783
175,0.10000000228725184,0.1778143722945936,0.6221856254164854,0.010000002254458693,0.027360186490791614,0.0626398112564189
176,0.10000000224953431,0.17990154414747378,0.6200984536013276,0.010000002283354332,0.02683247751640477,0.06316752020190518
177,0.10000000222141106,0.18199982509950105,0.6180001726774388,0.010000002329914786,0.026301962654626067,0.06369803501710826
178,0.10000000220130734,0.18410926997178473,0.6158907278252799,0.010000002392103182,0.025768626954312934,0.06423137065521191
179,0.10000000218797638,0.18622993980047284,0.6137700580099464,0.01000000246821463,0.02523245548733729,0.06476754204605255
180,0.10000000218045665,0.18836189196698638,0.6116381058509762,0.010000002556838012,0.024693433186532023,0.0653065642582108
181,0.10000000217794237,0.1905051853141659,0.6094948125063329,0.010000002656734813,0.024151544948765896,0.06584845239605812
182,0.10000000217990508,0.19265988023396885,0.6073401175845863,0.010000002767031292,0.02360677562391256,0.0663932216105959
183,0.10000000223281515,0.19482603823441766,0.6051739595311343,0.010000002940340228,0.023059110154245693,0.066940886907047
184,0.10000000229990336,0.19700371931070346,0.6029962783876461,0.010000003133993112,0.022508533256461953,0.06749146361129185
185,0.10000000237362454,0.19919298234196628,0.6008070152825482,0.010000003340137337,0.021955029683846244,0.06804496697787757
186,0.10000000245366113,0.20139389039890282,0.5986061071454608,0.010000003559689915,0.02139858431198778,0.06860141213029756
187,0.10000000254144888,0.20360650522482304,0.5963934922316431,0.010000003796554567,0.020839182151258066,0.0691608140542724
188,0.10000000263953535,0.20583088885776255,0.5941691085005185,0.010000004057103195,0.020276808465596093,0.06972318747948435
189,0.10000000275132429,0.20806710527221314,0.5919328919742022,0.010000004350469266,0.019711449009162784,0.0702885466426282
190,0.10000000287667808,0.21031521817467466,0.5896847789463464,0.010000004684577412,0.019143090209321992,0.07085690510840145
191,0.10000000303618337,0.2125752936619244,0.5874247032996179,0.010000005090041633,0.01857171983737645,0.07142827507485625
192,0.10000000324898939,0.21484739761415897,0.585152599134712,0.010000005600620438,0.017997327384817692,0.07200266701670173
193,0.10000000354425541,0.21713159872475785,0.5828683977291498,0.010000006264269617,0.01741990517393641,0.07258008856363093
194,0.10000000396398825,0.21942796978671336,0.580572026248017,0.010000007145990523,0.016839449934130203,0.07316054292116081
195,0.10000000456476195,0.22173658233144855,0.5782634131034265,0.010000008328734395,0.01625596546399995,0.07374402620762857
196,0.10000000541916443,0.22405752188298317,0.5759424726988948,0.010000009915210533,0.01566947050786853,0.07433051957587872
197,0.10000000664756785,0.22639089169602128,0.5736091016594165,0.010000012086914301,0.01508002682549867,0.07491996108458145
198,0.10000000854184216,0.2287368634124225,0.5712631280509847,0.01000001531670854,0.014487840583486402,0.0755121440945557
199,0.10000001220128997,0.2310958729692798,0.5689041148354005,0.010000021397439796,0.013893640961084471,0.07610633763550548
200,0.10000000021653477,0.23346422682396073,0.5665357729594857,0.010000000366636964,0.013290330393446638,0.07670966923993519
201,0.10000000048563738,0.23584747617281795,0.5641525233411625,0.010000000786464259,0.012687972291325659,0.07731202692259213
202,0.10000000123534492,0.23824361333446314,0.5617563854289243,0.010000001916555592,0.012082865832309641,0.07791713225240253
203,0.10000000553119019,0.24065476967332616,0.5593452247968799,0.010000008091647796,0.011479423032000433,0.07852056887495558
204,0.1000000005181473,0.2430736387888067,0.5569263606932934,0.010000000707173096,0.010861939542954658,0.07913805974962483
205,0.10000000114861197,0.24551102910144823,0.5544889697507739,0.010000001355851903,0.01025358016512838,0.0797464184781857
206,0.10000001058897556,0.24813997314411249,0.5518600162562457,0.010000013066784634,0.010037712609739922,0.07996227433414164
207,0.10000000031928498,0.2508634914492056,0.5491365082317692,0.010000000414408542,0.010000538765775982,0.07999946081955583
208,0.10000000438066231,0.253620342495393,0.5463796531237505,0.010000005798097629,0.010004469093962326,0.07999552510813418
209,0.1000000012286049,0.2563882666661436,0.5436117321040337,0.01000000164060179,0.010000767834093953,0.07999923052652215
210,0.10000000052509783,0.2591724064913604,0.540827592983192,0.010000000699671777,0.010000253290637653,0.07999974601004015
211,0.10000000024789009,0.26197151902304444,0.5380284807290642,0.010000000330016686,0.010000096448268844,0.07999990322171593
212,0.1000000142358175,0.26478770193742873,0.5352122838346721,0.010000018808890449,0.01000419799519228,0.07999578318799898
213,0.10000000980046324,0.267615755314211,0.5323842348926932,0.0100000127562067,0.010002200386829191,0.07999778684959673
214,0.10000000736874241,0.2704594020676492,0.5295405905686541,0.010000009422846368,0.010001335471704379,0.07999865510040358
215,0.10000000572500735,0.273318371383574,0.5266816228943209,0.01000000718263675,0.010000875398415161,0.07999911741604582
216,0.10000000453266512,0.27619263454182547,0.5238073609268304,0.010000005565393833,0.010000593365772217,0.07999940106751294
217,0.10000000366547099,0.2790822331903865,0.5209177631444136,0.01000000438819018,0.010000409247689268,0.0799995863638494
218,0.10000000303997278,0.28198723108446094,0.5180127658752013,0.010000003533985943,0.01000028646952466,0.07999970999685438
219,0.10000000259003944,0.28490769869412086,0.515092298715134,0.010000002913809673,0.0100002041660018,0.07999979292089406
220,0.10000000226256395,0.28784371068877046,0.5121562870478178,0.010000002458203984,0.0100001487785289,0.07999984876411485
221,0.10000000201763946,0.2907953451864097,0.5092046527950866,0.010000002115670906,0.010000111206092295,0.07999988667910103
222,0.10000000182715152,0.29376268219063734,0.5062373159814052,0.010000001849969853,0.010000085359767374,0.07999991279106883
223,0.10000000167231782,0.2967458030412242,0.5032541952857505,0.010000001636624466,0.01000006721533194,0.07999993114875116
224,0.10000000154113495,0.2997447899101436,0.5002552085481309,0.010000001459604032,0.010000054146258477,0.07999994439472807
225,0.10000000142622657,0.3027597265153885,0.49724027205791616,0.010000001308637133,0.010000044455370201,0.07999995423646142
226,0.10000000132322459,0.3057906969028749,0.49420930177355055,0.010000001177229762,0.01000003705272139,0.07999996177039886
227,0.10000000123107936,0.3088377861176712,0.4911622126510103,0.010000001062519985,0.010000031273046975,0.07999996766467216
228,0.10000000114592356,0.3119010796733367,0.48809891918060194,0.01000000095972645,0.010000026604338824,0.07999997243607256
229,0.1000000010670697,0.31498066346692943,0.4850193354659537,0.010000000867241482,0.010000022758745028,0.07999997637406071
230,0.10000000099438829,0.318076623856273,0.4819233751493711,0.0100000007841445,0.010000019549897337,0.07999997966592585
231,0.10000000092763356,0.3211890483305236,0.4788109507419439,0.010000000709572394,0.010000016846065673,0.07999998244426088
232,0.10000000086655986,0.32431802395270537,0.47568197518089445,0.0100000006427777,0.010000014552837213,0.07999998480422549
233,0.10000000081077373,0.32746363871715684,0.47253636047227804,0.010000000582991237,0.010000012597905143,0.07999998681889511
234,0.10000000075993988,0.330625981262291,0.46937401797801775,0.0100000005295599,0.010000010926682474,0.07999998854350891
235,0.10000000071369451,0.3338051404269581,0.4661948588596284,0.010000000481865794,0.010000009495508567,0.07999999002234463
236,0.1000000006716596,0.3370012054818197,0.4629987938468269,0.010000000439327904,0.010000008268611629,0.07999999129175421
237,0.10000006333994271,0.3402150245572014,0.4597849121353717,0.0100000401368937,0.010000721551267418,0.07999923827932309
238,0.10000005986169844,0.34344508568819015,0.45655485448396715,0.010000036753697976,0.010000631193436242,0.07999933201901016
239,0.10000005669380971,0.3466923345754502,0.4533076087654543,0.010000033736048554,0.010000553616381618,0.0799994126128557
240,0.10000005380342378,0.34995686105191154,0.450043085179822,0.010000031042495201,0.010000486986198655,0.07999948193614889
241,0.10000005115997507,0.3532387556918742,0.44676119318339685,0.010000028635495126,0.010000429726220235,0.07999954160303858
242,0.10000004873533858,0.3565381096594627,0.4434618416402342,0.010000026481244243,0.010000380479379449,0.07999959300434088
243,0.10000004650389434,0.3598550150266973,0.44014493850398334,0.010000024549478223,0.01000033807787415,0.07999963733807246
244,0.10000004444251884,0.3631895640838738,0.4368103915075166,0.010000022813248872,0.010000301517872486,0.07999967563496953
245,0.10000004243093137,0.36654184992890854,0.4334581076731049,0.010000021213752652,0.010000269882067224,0.07999970887123542
246,0.10000004081416207,0.3699119680151258,0.43008799120271163,0.010000019864660125,0.010000243949843163,0.0799997361534972
247,0.10000003999754646,0.3733000130908528,0.42669994694301644,0.010000018792886563,0.010000222920365537,0.0799997582553322
248,0.10000003928852656,0.37670607699754244,0.4232938837446802,0.010000017816523885,0.010000204498594272,0.07999977765413276
