,090002.OF,165509.OF,161216.OF,050002.OF,159915.OF,165511.OF
48,0.10000000485557028,0.10000124718395537,0.6999987479600208,0.010000000395640555,0.06288962478558471,0.027110374819228067
49,0.10000000619534283,0.10000171060600055,0.6999982831976581,0.010000000526979497,0.06247999231091498,0.0275200071631041
50,0.10000000805521174,0.10000238033807309,0.6999976116049474,0.010000000709881303,0.062068184488165735,0.02793181480372075
51,0.10000001062205692,0.1000033763614323,0.6999966130137079,0.010000000963538194,0.061654191526664855,0.02834580751259979
52,0.10000001420564868,0.10000495696954821,0.6999950288207104,0.010000001321582826,0.061238005618668,0.02876199306384188
53,0.10000001951481745,0.10000777220294141,0.6999922082768045,0.010000001866200333,0.06081962474685979,0.029180373392376332
54,0.10000002851981969,0.10001356112351646,0.6999864103505983,0.010000002835005994,0.06039906303560378,0.02960093413545589
55,0.10000000046631877,0.10000026870160236,0.6999997308320411,0.010000000048918553,0.05997598489962556,0.030024015051493557
56,0.10000000086651337,0.10000058572619945,0.699999413407353,0.010000000096208049,0.05955085666122365,0.03044914324250241
57,0.10000000173336417,0.10000134184905721,0.6999986564179179,0.010000000201090884,0.05912347426721376,0.030876525531356138
58,0.10000000359025564,0.10000348827939734,0.6999965081311647,0.01000000043306295,0.058693839943354045,0.03130615962276546
59,0.10000000982383225,0.10001418466421474,0.6999858055123948,0.010000001288289718,0.05826204953099289,0.031737949180275754
60,0.10000000042551678,0.10000083970968839,0.6999991598647145,0.010000000060966852,0.05782760091798201,0.032172399021131504
61,0.10000000343619496,0.10001368302060418,0.6999863135433899,0.010000000565937287,0.05739123777935835,0.03260876165451536
62,0.10000004182919012,0.10027474343199048,0.6997252147489987,0.010000007446435534,0.05695631564861044,0.033043676894774665
63,0.10000004092045947,0.10117705684597957,0.6988229022432799,0.01000000721156991,0.056528823689337544,0.03347116908937369
64,0.10000000317576584,0.10272579527100989,0.6972742015533356,0.010000000505199901,0.05610882481012859,0.03389117468456003
